"V1"	"V2"	"sample.id"	"spawning.season"	"cluster"	"cluster.jake"
-0.0225177013733179	0.00105536235099458	"NSSH36_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
0.0169803693189813	-0.0217588896655012	"S3Ps246_Canada_Atlantic_Spring"	"Spring"	"Intermediate"	NA
-0.0231330543970147	0.00154715713056344	"S3Ps259_Canada_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0216415080624731	0.00291337474413391	"S4TH231_Canada_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0207221765188875	0.00051110122206959	"S4TH244_Canada_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0238258934547675	-0.00193157190787065	"S4TM205_Canada_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0253276154545828	0.000134185846644141	"S4TM211_Canada_Atlantic_Spring"	"Spring"	"Spring-like"	NA
0.0733863932589317	-0.0396387874800992	"Z12_IsleofMan_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0834519955865307	-0.120384020503234	"Z14_IsleofMan_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0866326994058493	0.0555588064846745	"Z4_IsleofMan_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
